	Name	Description	mean	median
0	ENSG00000223972.5	DDX11L1	0.011769423076923077	0.0
1	ENSG00000227232.5	WASH7P	6.109948717948719	5.818
2	ENSG00000278267.1	MIR6859-1	0.02336025641025641	0.0
3	ENSG00000243485.5	MIR1302-2HG	0.01395057692307692	0.0
4	ENSG00000237613.2	FAM138A	0.007510641025641027	0.0
5	ENSG00000268020.3	OR4G4P	0.03402205128205128	0.0
6	ENSG00000240361.1	OR4G11P	0.04401134615384615	0.027860000000000003
7	ENSG00000186092.4	OR4F5	0.05392525641025641	0.03044
8	ENSG00000238009.6	RP11-34P13.7	0.04715544871794872	0.02539
9	ENSG00000233750.3	CICP27	0.10708929487179486	0.0733
10	ENSG00000268903.1	RP11-34P13.15	11.776290384615386	8.835
11	ENSG00000269981.1	RP11-34P13.16	19.01635	14.67
12	ENSG00000239906.1	RP11-34P13.14	0.655573717948718	0.2379
13	ENSG00000241860.6	RP11-34P13.13	0.2600658333333333	0.2095
14	ENSG00000222623.1	RNU6-1100P	0.007590384615384616	0.0
15	ENSG00000241599.1	RP11-34P13.9	0.003161410256410257	0.0
16	ENSG00000279928.2	ABC7-43046700E7.1	0.19115564102564106	0.0
17	ENSG00000279457.4	RP11-34P13.18	11.221756410256413	10.06
18	ENSG00000273874.1	MIR6859-2	0.022593589743589743	0.0
19	ENSG00000228463.9	AP006222.2	0.422988141025641	0.3755
20	ENSG00000236679.2	RPL23AP24	0.10285096153846154	0.0661
21	ENSG00000236743.1	RP5-857K21.15	0.006115705128205129	0.0
22	ENSG00000236601.2	RP4-669L17.2	0.05212288461538462	0.0
23	ENSG00000237094.11	RP4-669L17.10	0.3440035897435897	0.2379
24	ENSG00000269732.1	WBP1LP7	0.056728012820512826	0.0
25	ENSG00000278566.1	OR4F29	0.0374726282051282	0.0
26	ENSG00000233653.3	CICP7	0.01226205128205128	0.0
27	ENSG00000250575.1	RP4-669L17.8	0.045037820512820514	0.03766
28	ENSG00000278757.1	U6	0.011469871794871795	0.0
29	ENSG00000230021.8	RP5-857K21.4	0.0688436923076923	0.05814
30	ENSG00000235146.2	RP5-857K21.2	0.00593974358974359	0.0
31	ENSG00000225972.1	MTND1P23	168.5937583333333	5.0
32	ENSG00000225630.1	MTND2P28	494.38528846153855	397.5
33	ENSG00000237973.1	MTCO1P12	87.55105769230768	31.73
34	ENSG00000229344.1	MTCO2P12	11.654089743589742	8.126
35	ENSG00000240409.1	MTATP8P1	11.780198717948716	8.106
36	ENSG00000248527.1	MTATP6P1	2153.909423076923	1990.0
37	ENSG00000198744.5	MTCO3P12	32.197538461538464	11.65
38	ENSG00000268663.1	WBP1LP6	0.03834801282051282	0.0
39	ENSG00000273547.1	OR4F16	0.030880448717948712	0.0
40	ENSG00000283574.1	RP11-206L10.17	0.0	0.0
41	ENSG00000229376.3	CICP3	0.17411173076923075	0.1553
42	ENSG00000228327.3	RP11-206L10.2	2.8414134615384623	2.505
43	ENSG00000223181.1	RNU6-1199P	0.033292948717948724	0.0
44	ENSG00000229905.1	RP11-206L10.4	0.045970705128205135	0.0
45	ENSG00000237491.8	RP11-206L10.9	0.8220801282051281	0.8008
46	ENSG00000230092.7	RP11-206L10.8	1.5114967948717948	1.382
47	ENSG00000177757.2	FAM87B	0.8491865384615384	0.7246
